Date,Location,Province,Address,Health Authority,Drug Checking Site,Sold As/Expected Drug,Category,Colour,Texture,Code,Fentanyl,Benzodiazepine,FTIR Spectrometer,Source
2024-06-26,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,White,Crystal,N/A,Positive,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,"Cocaine hcl, Phenacetin",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Positive,"Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,Para-fluorofentanyl base,bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,Para-fluorofentanyl,bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,"Phenacetin, Cocaine hcl",bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Down (Unknown Opioid),Opioid,Brown,Chunk,N/A,Positive,Positive,"Xylitol, Caffeine, Fentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,MDMA,Psychedelic,White,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Ketamine,Psychedelic,White,Granules,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Ketamine,Psychedelic,White,Granules,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Ketamine,Psychedelic,Colourless,Granules,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Down (Unknown Opioid),Opioid,Pink,Chunk,N/A,Positive,Positive,"Para-fluorofentanyl, Uncertain match, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,Brown,Chunk,N/A,Positive,Positive,"Caffeine, Para-fluorofentanyl, Dimethyl sulfone, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Heroin,Opioid,Light Brown,Chunk,N/A,Positive,Positive,"Xylazine, Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Light Brown,Granules,N/A,Positive,Negative,"Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Light Green,Chunk,N/A,Positive,Positive,"Caffeine, Xylazine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Light Yellow,Granules,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,White,Flake,N/A,Positive,Positive,Fentanyl,bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Heroin,Opioid,Dark Brown,Chunk,N/A,Positive,Negative,"Caffeine, Erythritol, Heroin hcl, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Heroin,Opioid,Dark Brown,Chunk,N/A,Positive,Positive,"Heroin hcl, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Unknown,Unknown,White,Powder,N/A,Negative,Negative,"Uncertain carbohydrate, Lactose, N-ethylpentylone",bccsu-drugsense.onrender.com
2024-06-25,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Unknown,Unknown,White,Powder,N/A,Negative,Negative,"Uncertain carbohydrate, Mannitol, N-ethylpentylone",bccsu-drugsense.onrender.com
2024-06-25,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Sechelt Hospital MHSU 2,Fentanyl,Opioid,Beige,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Sechelt Hospital MHSU 2,Fentanyl,Opioid,Green,Chunk,N/A,Positive,Positive,"Erythritol, Phenacetin, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Tla'amin Nation,Unknown,Unknown,Orange,Liquid,N/A,Negative,Unspecified,Benzocaine,bccsu-drugsense.onrender.com
2024-06-25,Surrey,BC,"Surrey, BC, Canada",Fraser Health,Foxglove Housing,Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Positive,"Bromazolam, Caffeine, Erythritol, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-25,Surrey,BC,"Surrey, BC, Canada",Fraser Health,Foxglove Housing,Down (Unknown Opioid),Opioid,Beige,Granules,N/A,Positive,Positive,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,MDMA,Psychedelic,White,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,Unknown,Unknown,Beige,Powder,N/A,Positive,Negative,"Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Crack Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,Cocaine base,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,MDA,Psychedelic,Colourless,Crystal,N/A,Negative,Negative,Mda,bccsu-drugsense.onrender.com
2024-06-25,Coquitlam,BC,"Coquitlam, BC, Canada",Fraser Health,3030 Gordon,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Positive,"Bromazolam, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,GYDT (West),GHB,Depressant,Colourless,Liquid,N/A,Negative,Unspecified,Ghb (wet),bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,"Erythritol, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Brown,Pebble,N/A,Positive,Positive,"Fentanyl, Uncertain match, Uncertain carbohydrate, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Dark Purple,Chunk,N/A,Positive,Positive,"Caffeine, Erythritol, Fentanyl, Uncertain carbohydrate, Xylitol",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Light Yellow,Chunk,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Pink,Chunk,N/A,Positive,Negative,"Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Purple,Chunk,N/A,Positive,Negative,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Down (Unknown Opioid),Opioid,Purple,Chunk,N/A,Positive,Negative,"Fentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Ruth and Naomi's (Chilliwack),Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Coquitlam,BC,"Coquitlam, BC, Canada",Fraser Health,3030 Gordon,Down (Unknown Opioid),Opioid,Light Pink,Chunk,N/A,Positive,Positive,"Inositol, Fentanyl, Bromazolam, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,Down (Unknown Opioid),Opioid,Brown,Chunk,N/A,Positive,Negative,"Para-fluorofentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Unknown,Unknown,White,Tablet (pharmaceutical),N/A,Negative,Unspecified,Bupropion,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Unknown,Unknown,White,Tablet (pharmaceutical),N/A,Negative,Unspecified,"Lactose, Uncertain match",bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Unknown,Unknown,White,Tablet (pharmaceutical),N/A,Negative,Unspecified,Uncertain match,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Unknown,Unknown,White,Tablet (pharmaceutical),N/A,Negative,Unspecified,Uncertain match,bccsu-drugsense.onrender.com
2024-06-25,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Unknown,Unknown,White,Tablet (pharmaceutical),N/A,Negative,Unspecified,"Uncertain match, Lactose",bccsu-drugsense.onrender.com
2024-06-25,Kamloops,BC,"Kamloops, BC, Canada",Interior Health,ASK Wellness (433 Tranquille),Unknown,Unknown,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,Acetaminophen and Codeine,Opioid,White,Pressed tablet,N/A,Negative,Negative,"Codeine, Uncertain oil, Acetaminophen",bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,Cocaine,Stimulant,White,Powder,N/A,Negative,Negative,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,GYDT (West),GHB,Depressant,Colourless,Liquid,N/A,Negative,Unspecified,Ghb (wet),bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Crack Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine base,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,2C-B,Psychedelic,White,Granules,N/A,Negative,Unspecified,2c-b,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Blue,Pebble,N/A,Positive,Negative,"Fentanyl, Etizolam, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Pink,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Blue,Chunk,N/A,Negative,Negative,"Uncertain oil, Oxycodone, Lactose",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Yellow,Granules,N/A,Positive,Negative,"Fentanyl, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Yellow,Granules,N/A,Positive,Negative,Para-fluorofentanyl base,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Yellow,Powder,N/A,Negative,Negative,Piperidone,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Pink,Chunk,N/A,Negative,Negative,"Lactose, Uncertain oil, Uncertain match, Uncertain mineral",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Pebble,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Negative,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Yellow,Granules,N/A,Positive,Negative,"Uncertain match, Ortho-methylfentanyl",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Beige,Granules,N/A,Positive,Negative,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Beige,Pebble,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Blue,Pebble,N/A,Positive,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Brown,Crystal,N/A,Negative,Unspecified,Mda,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Brown,Pebble,N/A,Positive,Negative,"Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Green,Pebble,N/A,Positive,Negative,"Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Light Purple,Pebble,N/A,Positive,Negative,"Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Red,Granules,N/A,Unspecified,Unspecified,"Erythritol, Caffeine, Ortho-methylfentanyl",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Yellow,Chunk,N/A,Positive,Negative,"Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Ketamine,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Oxycodone,Opioid,White,Pressed tablet,N/A,Positive,Negative,Microcrystalline cellulose,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Unknown,Unknown,Blue,Pebble,N/A,Positive,Negative,Uncertain match,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Unknown,Unknown,White,Chunk,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vernon,BC,"Vernon, BC, Canada",Interior Health,Medicine Shoppe Pharmacy,Alprazolam,Depressant,White,Pressed tablet,N/A,Negative,Positive,Microcrystalline cellulose,bccsu-drugsense.onrender.com
2024-06-25,Vernon,BC,"Vernon, BC, Canada",Interior Health,Medicine Shoppe Pharmacy,Methamphetamine,Stimulant,White,Granules,N/A,Positive,Positive,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Brown,Crystal,N/A,Negative,Unspecified,Mda,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Beige,Pebble,N/A,Positive,Positive,"Caffeine, Erythritol, Para-fluorofentanyl base",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,2C-D,Psychedelic,Brown,Granules,N/A,Negative,Unspecified,2c-family,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,4-MMC,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,4-mmc,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Alprazolam,Depressant,White,Chunk,N/A,Negative,Positive,"Uncertain oil, Microcrystalline cellulose, Uncertain match",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,"Cocaine hcl, Benzocaine",bccsu-drugsense.onrender.com
2024-06-25,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
